14.4942021525, 15.6909445032, 11.6011524926, 17.0006950136
9.19008090804, 16.0700879936, 14.5857607777, 12.8037566923
11.1232230128, 14.4272710382, 13.1237071087, 13.0182451445
10.175614474, 14.1987660522, 13.9547808896, 15.6083425439
13.0434152815, 13.0654683889, 12.9124950751, 11.5778847873
13.1300014914, 16.2950256221, 15.2424414209, 16.3053121476
12.8923833428, 16.6940447316, 15.2315279787, 14.9072515121
11.5501035738, 12.990994134, 11.0036361622, 11.9926444904
15.0232915193, 15.1452204812, 14.3019944257, 14.8522209612
12.0410156584, 16.4356023352, 15.3996141813, 16.499513421
10.3613337836, 16.7522165837, 13.400445126, 13.705947631
11.2082374044, 16.542716379, 13.203767807, 14.6580720044
12.3190976972, 15.9158820937, 12.2664876281, 15.5459774042
12.5226548582, 14.0651604684, 13.0817373677, 15.4063861576
9.46195484371, 12.6373742358, 11.3277229324, 13.2603219939
8.6668548411, 12.6546487755, 8.81344320489, 11.6656254722
9.9866270524, 10.6247152642, 8.18697311898, 11.3688437903
8.60894973205, 12.754170226, 7.97253973615, 10.1694403616
11.4463599001, 12.9446696658, 12.2854446298, 13.0549004142
13.3147043689, 16.5829882999, 12.1847402433, 12.2997941493
16.2214374288, 16.9684792705, 14.8559747311, 16.4152633987
16.0548628236, 15.2479162642, 13.9743778297, 17.3866089886
15.3197467903, 17.5705295986, 16.3771254292, 16.768758038
15.8148387866, 17.4587997338, 17.687658492, 17.1991311943
16.1360457416, 18.479367403, 16.9731277225, 16.4103239981
17.0301961752, 18.9728629566, 18.5534100256, 16.8590215882
16.1922612912, 18.3388312333, 17.9549502722, 18.8070340923
16.4888665472, 18.7610609559, 19.2210026098, 22.373275051
16.945841973, 19.882908324, 16.4992187289, 18.3807550599
18.8328839496, 22.7234634495, 20.4489695732, 19.1836805871
20.1389094172, 20.3982932028, 20.7419615165, 21.0219912672
20.6981736692, 20.3147135158, 20.6985404689, 19.0065941367
17.5004341492, 21.9584041017, 24.1755658644, 22.6545702911
18.4763183706, 21.528271821, 20.3044415948, 23.4319325112
17.5713036448, 21.7467708826, 18.4811272617, 23.8904389085
20.0693345796, 18.7005366304, 18.8583328526, 21.5233486483
18.4023883373, 20.9358022307, 19.3190237054, 20.2061787827
18.1125551763, 20.2989419964, 22.4427659646, 24.1773994586
16.7031345022, 21.515862297, 21.2086179608, 22.5841097958
16.4486749238, 18.5560387874, 19.8008711802, 19.9500350561
17.6053194824, 18.5070193883, 19.409864632, 20.9499186474
18.5737852145, 19.8532336243, 20.6623079653, 21.3635031124
17.2662919296, 19.8336610996, 16.106331629, 21.8283394105
15.6691687032, 19.41939561, 18.0204924677, 20.2169544441
14.8823217892, 17.4252158249, 18.2738473351, 20.4305191232
16.8406291561, 19.3621578337, 19.6751441795, 21.3850099993
17.6831829986, 21.3366364232, 17.1952017964, 19.1607010447
17.6052461215, 19.2444476139, 17.8052912502, 20.9125272536
16.7751904711, 18.9833609694, 16.4987825938, 20.2614360705
15.6389217763, 18.1107156403, 18.1765706477, 18.8601669858
13.1120785598, 16.5405052886, 16.760900158, 16.8252922323
15.0036080194, 20.077972602, 16.5596324715, 19.0247072845
14.1462166665, 18.1214764757, 15.2290281941, 17.6073083382
14.0843222686, 18.3075869589, 18.6910980168, 18.1850205905
15.9812462322, 19.7808323737, 17.6999698103, 19.2388278316
15.9658183885, 17.2721273338, 18.9554595221, 19.3014189568
14.5342448344, 16.2438762113, 19.2618459881, 22.6290413233
14.722745151, 18.1575531602, 17.9463782297, 21.4861286447
13.793342332, 17.1551981259, 17.2477544107, 19.0813262148
12.7206404954, 17.5032835511, 16.4493590596, 16.4528751889
17.5212059663, 20.3761687509, 19.0631337696, 18.2553053679
15.6279013966, 18.962833527, 17.8397115712, 19.0102341437
12.97203745, 18.282293167, 18.0380921366, 17.8129934291
13.2587282322, 16.3735823732, 13.9497717568, 16.2407589635
15.596765602, 16.6872673924, 14.8025188631, 15.2072142828
12.4950052195, 15.7822443965, 18.6002387413, 17.4518458965
13.3854041918, 13.9340990948, 15.2385675085, 15.2794801471
12.6323924854, 16.252575993, 13.850327903, 14.1170213475
9.20403928239, 13.7452683548, 12.0849953136, 13.546448287
13.2996868106, 13.3030499853, 12.7380532433, 17.2994358472
12.036219898, 13.0327126975, 12.3678979267, 17.2830015065
11.2905581092, 14.1781298056, 13.0102437435, 13.0772543736
12.0655050292, 12.5340337662, 13.8096859859, 16.3605301535
13.4417121328, 16.2026421428, 14.1775356022, 17.3996205223
11.9139321784, 17.5724510117, 13.4027540187, 15.5102780832
12.757721324, 13.6670602191, 14.0785781127, 14.6707461472
12.1243011019, 15.3831278596, 14.3680707476, 14.4994279276
10.3330177283, 14.510267559, 14.8321023956, 15.3048477235
11.5415060382, 16.3610632662, 14.5975939517, 15.1831916244
11.2429447628, 12.881221747, 11.5969817221, 14.7528456977
12.3206851033, 17.2967596085, 12.5191247872, 14.142468078
14.3405288413, 14.3483253177, 14.7808467856, 13.7028746922
13.0352639335, 13.5447002924, 15.7931246945, 14.5458746671
11.3118202893, 13.3438683646, 12.5409392739, 15.0968096083
10.9987881532, 14.4546321269, 14.3638688042, 12.0480074842
12.9398213366, 13.8981967871, 14.7197498575, 13.7812567388
11.6381738485, 15.4351981054, 13.7975888507, 16.4712173227
9.88286574856, 13.7146889776, 16.2508081733, 13.6229599026
9.67515024689, 12.9834998708, 16.0511485592, 13.8530493999
14.3971785161, 16.0648149713, 12.2046505751, 14.6514083713
13.2194702563, 15.2998576261, 13.8506695411, 13.8384104824
13.4909429222, 14.7684525783, 15.9390839727, 16.0700385563
13.6367402678, 18.0531292562, 14.5002395239, 17.0104841605
15.5846262434, 14.6614248844, 14.315022363, 19.7762899166
11.515728963, 11.6975267096, 11.5995933737, 13.9805991645
12.9982519672, 15.2214102573, 14.0884081143, 14.3066110366
13.4967618108, 15.2599523394, 16.8437537892, 16.5616777257
13.3668256747, 18.2659891081, 15.4390558395, 16.5637359308
14.8489823253, 15.6091527057, 14.4992808652, 15.4769694847
12.3162335333, 14.5900058787, 15.1721201759, 13.9620305027
9.42802947073, 14.4524269248, 12.7459116456, 12.6760658657
13.2797957269, 16.2507678592, 13.5328454416, 14.0979368371
14.4128727844, 15.4037763625, 13.122092719, 16.0102817721
13.3862972984, 12.4835955512, 13.0427055532, 12.4182969677
11.9047959109, 14.3482451549, 10.9010652265, 14.5453683181
13.2328526709, 15.0380034686, 12.0345884093, 12.7341333818
10.4181992532, 12.7718701603, 13.0470867084, 13.5419725043
11.1807702166, 13.8113827394, 11.9916687631, 12.8149065323
14.9034002017, 16.0763650818, 14.3756729641, 18.1972100048
12.9579094856, 17.1734455504, 16.7972742756, 16.5513792245
17.8399421127, 21.8383160992, 18.0553121723, 21.7872847461
19.0002672176, 18.3471254826, 17.9191576445, 21.1978460284
16.7527427248, 21.3616955033, 16.7590591326, 20.0899889852
16.0939849753, 18.365841126, 18.7000856508, 20.5582165762
13.4711492798, 14.7657646002, 14.7955594005, 16.2420848852
13.558733023, 17.0984851017, 14.6582630739, 16.9791232874
13.9455117574, 14.521278382, 13.5181905987, 13.9692119713
11.8603767412, 15.7168068958, 12.6085326254, 13.5566393019
13.0139421732, 11.6575609587, 13.6049084647, 13.6666474138
11.0544592875, 13.6131659707, 12.9348027286, 12.0489056747
10.7493156119, 14.3614171601, 12.4362529733, 13.7896813174
14.49267138, 14.1147263132, 13.8427532919, 16.491847479
14.1666090158, 15.5593919897, 13.6431979038, 15.3642651231
12.3076960424, 15.1303575108, 12.08868605, 12.9795165332
14.5159554715, 18.2384558656, 14.1839845051, 15.1336856673
16.4866656596, 15.9448939563, 14.6596075617, 15.0447357977
13.2205275892, 16.6947634962, 14.1046984144, 14.3383161626
16.7905928438, 15.3573103972, 14.8776797672, 15.3870309614
14.6783740614, 15.8338897694, 16.0435772561, 14.4082378302
12.2659783011, 14.9386128198, 14.151719739, 15.0475050552
13.440337823, 15.4365533509, 14.2917466522, 15.3972283155
14.1330198398, 16.6286336828, 15.9079211794, 15.8188061457
12.6724378296, 15.9054684613, 14.4936040385, 17.131913783
16.1587396744, 15.1896443356, 16.766195775, 16.9555412115
12.8513748774, 15.2187814981, 16.9258657753, 15.983958615
13.0429747848, 18.083909673, 17.699537107, 15.6296742252
13.2844739662, 17.3328445673, 17.3565078005, 13.6217737596
14.2619516218, 17.3968918109, 15.6126602142, 16.2489465435
11.5074597004, 16.8793582451, 14.8090916314, 14.6330802255
13.6289778329, 14.2084538147, 16.6453391185, 16.5229689192
11.1897706602, 13.9109844895, 15.0402094933, 17.5885480616
10.4567521595, 17.3164803, 15.6986146373, 18.6095588111
16.7708573505, 20.0652029192, 20.4826711709, 20.7383334494
19.0223476814, 21.0968617208, 21.0059850696, 21.2962352567
17.4241171721, 22.9023256032, 19.2972288737, 22.3025782598
19.6960781462, 18.658953137, 21.0661706912, 22.2330844967
19.8811111211, 21.7051407982, 22.3918017375, 20.5351018073
15.8921512475, 19.1437168553, 18.4865782472, 20.2457310407
13.6134255976, 15.4168974961, 14.7318956447, 13.7491250544
20.2051502223, 22.7305852614, 25.214771733, 21.9933987738
20.6080042796, 22.4612184086, 22.1567130229, 22.8861004211
15.5838493271, 18.0733878656, 19.3272189624, 19.454871542
9.51464085168, 10.9548754648, 11.4094550532, 11.6926470204
15.5551700878, 18.9711869165, 16.6271944955, 17.9579653547
13.6406350478, 21.0149937038, 17.2568864795, 18.5733448055
16.4842335549, 16.2661069371, 19.2045102932, 17.9022655379
14.1033282912, 19.6827583722, 17.3041485536, 16.9551172613
13.2460222587, 16.262509374, 15.9686964229, 17.3519090048
15.1259411401, 17.9868213418, 17.4099814513, 16.7117066875
16.7064802308, 14.5741594914, 14.8830103539, 16.7529999962
12.5147925339, 17.3600387728, 14.3945964795, 16.5026527857
13.4930995481, 16.8483035195, 14.2298476135, 14.160055355
13.6264813849, 19.5530863451, 16.1098857876, 17.0166790149
15.0635901633, 17.5207316304, 15.7044942951, 17.904894835
14.093758038, 17.6338997616, 16.3467485257, 16.1489600671
13.8886305084, 18.1821678613, 14.3686160172, 18.0100646713
14.4117670913, 18.0593139846, 16.4738521638, 17.679275775
14.2382241418, 13.7107889196, 14.0936375752, 13.8559317124
14.2912660004, 17.6372309171, 16.9676303313, 16.4039741236
13.1965971936, 15.8355930328, 13.0343370946, 17.739194788
14.5517512752, 16.9259688042, 16.8878526383, 15.7638346952
15.6287604722, 15.2827875337, 16.371323093, 17.2191281058
15.2823943002, 17.6923769337, 17.6352943481, 16.3573289057
14.1138328979, 15.1985151596, 16.4042899151, 16.1689383738
17.3249466289, 18.8218088609, 16.390580621, 18.4963381534
17.6984604694, 17.6628868037, 15.6601062524, 19.0330332301
15.0825484793, 15.9466530542, 15.6673448193, 15.4876415088
13.5380915781, 14.2020884892, 14.7400950476, 14.166168826
15.8682541755, 15.967221303, 16.8011996474, 19.3195280177
17.7181730239, 17.1326763748, 17.0079099359, 18.7155040782
14.098433198, 15.7295186877, 13.1148944631, 17.1787005873
